Event	ID	Name			Wwise Object Path	Notes
	197394894	Play_JinxZapImpact			\Default Work Unit\SFX\Play_JinxZapImpact	
	383849308	Play_JinxPowPowShoot			\Default Work Unit\SFX\Play_JinxPowPowShoot	
	413039194	Play_JinxDeathVO			\Default Work Unit\VO\Play_JinxDeathVO	
	658490866	Play_JinxMegaRocketShootInitial			\Default Work Unit\SFX\Play_JinxMegaRocketShootInitial	
	784453373	Play_JinxZapShoot			\Default Work Unit\SFX\Play_JinxZapShoot	
	800243667	Stop_JinxRocketLoop			\Default Work Unit\SFX\Stop_JinxRocketLoop	
	970427012	Play_JinxTauntVO			\Default Work Unit\VO\Play_JinxTauntVO	
	1150441829	Play_JinxRocketLoop			\Default Work Unit\SFX\Play_JinxRocketLoop	
	1207933611	Play_JinxFishBonesShoot			\Default Work Unit\SFX\Play_JinxFishBonesShoot	
	1245219918	Play_JinxMegaRocketShoot			\Default Work Unit\SFX\Play_JinxMegaRocketShoot	
	1284454328	Play_JinxFishBonesImpact			\Default Work Unit\SFX\Play_JinxFishBonesImpact	
	1330129930	Play_JinxAttackVO			\Default Work Unit\VO\Play_JinxAttackVO	
	1592809250	Play_JinxSwitch2FishBones			\Default Work Unit\SFX\Play_JinxSwitch2FishBones	
	1643298247	Play_JinxSwitch2PowPow			\Default Work Unit\SFX\Play_JinxSwitch2PowPow	
	1741527693	Play_JinxZapSFX			\Default Work Unit\SFX\Play_JinxZapSFX	
	2238196391	Play_JinxMegaRocketImpact			\Default Work Unit\SFX\Play_JinxMegaRocketImpact	
	2473522939	Play_JinxJokeVO			\Default Work Unit\VO\Play_JinxJokeVO	
	2565643300	Play_JinxMegaRocketVO			\Default Work Unit\VO\Play_JinxMegaRocketVO	
	2683431557	Play_JinxZapVO			\Default Work Unit\VO\Play_JinxZapVO	
	2746573632	Play_JinxMovingVO			\Default Work Unit\VO\Play_JinxMovingVO	
	3049713377	Play_JinxRecallVO			\Default Work Unit\VO\Play_JinxRecallVO	
	3130547865	Play_JinxPowPowImpact			\Default Work Unit\SFX\Play_JinxPowPowImpact	
	3600823747	Play_JinxLaughVO			\Default Work Unit\VO\Play_JinxLaughVO	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	814114225	jinx_base_sfx_audio_6	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_6_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxMegaRocketShootInitial\jinx_base_sfx_audio_6		6407
	831450812	jinx_base_vo_audio_13	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_13_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_13		8842
	855461169	jinx_base_sfx_audio_28	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_28_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_28		7579
	860596604	jinx_base_sfx_audio_45	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_45_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapSFX\jinx_base_sfx_audio_45		9941
	862220578	jinx_base_vo_audio_48	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_48_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_48		24165
	872454175	jinx_base_sfx_audio_16	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_16_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_16		6638
	899580817	jinx_base_vo_audio_72	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_72_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_72		24160
	903858296	jinx_base_vo_audio_22	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_22_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_22		23774
	929510877	jinx_base_sfx_audio_65	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_65_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesShoot\New Random Container\jinx_base_sfx_audio_65		7989
	930797921	jinx_base_sfx_audio_83	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_83_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_83		8116
	957928929	jinx_base_sfx_audio_33	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_33_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container\jinx_base_sfx_audio_33		7860
	986713293	jinx_base_sfx_audio_23	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_23_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapShoot\jinx_base_sfx_audio_23		13589
	993042288	jinx_base_vo_audio_6	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_6_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_6		32566
	1020808129	jinx_base_vo_audio_39	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_39_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_39		15842
	1021908021	jinx_base_vo_audio_54	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_54_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_54		21671
	1022783334	jinx_base_vo_audio_73	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_73_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_73		25181
	1041681237	jinx_base_sfx_audio_90	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_90_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapShoot\jinx_base_sfx_audio_90		14810
	1042422340	jinx_base_vo_audio_31	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_31_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_31		29225
	1073434667	jinx_base_vo_audio_21	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_21_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_21		45909

